episode,efficiency,equality,sustainability,peace
612,308.25,0.8929440389294404,581.779,3.8
613,333.0,0.90503003003003,667.711,3.75
614,303.25,0.9412613355317395,602.409,3.665
615,320.5,0.9489079563182528,644.211,3.875
616,306.25,0.8630612244897959,598.64,3.925
617,330.75,0.8913454270597128,664.102,3.8
618,321.25,0.906420233463035,633.277,3.875
619,340.25,0.9189933872152829,655.348,3.775
620,304.0,0.9095394736842105,601.146,3.875
621,346.5,0.9199134199134199,699.895,3.75
622,283.5,0.9578924162257496,530.776,3.775
623,286.5,0.8830715532286213,538.527,3.875
624,316.75,0.8725335438042621,617.841,3.7
625,351.0,0.9013532763532763,696.502,3.825
626,323.75,0.936100386100386,653.245,3.7
627,333.5,0.860944527736132,654.415,3.775
628,356.75,0.9258934828311143,711.325,3.768
629,334.0,0.9116766467065869,665.549,3.85
630,333.75,0.895318352059925,660.743,3.775
631,319.0,0.9051724137931034,658.554,3.7
632,301.25,0.9182572614107883,577.215,3.8
633,348.25,0.8792175161521896,687.01,3.75
634,335.0,0.9235074626865671,671.273,3.775
635,336.5,0.9320208023774146,659.863,3.85
636,319.75,0.9482017200938233,624.446,3.8
637,322.75,0.9082106893880713,637.8,3.75
638,331.0,0.9086102719033232,639.218,3.8
639,311.25,0.893574297188755,623.11,3.85
640,328.75,0.9161596958174905,644.653,3.775
641,328.25,0.9110814927646611,660.921,3.8
642,322.75,0.8979473276529821,639.63,3.75
643,329.25,0.8809794988610479,648.128,3.825
644,318.0,0.9488993710691824,632.679,3.699
645,314.75,0.9211675933280381,626.878,3.775
646,351.25,0.9076512455516015,697.146,3.8
647,334.5,0.9047085201793722,675.745,3.775
648,304.75,0.8993027071369976,623.639,3.85
649,330.25,0.9085919757759273,650.602,3.875
650,334.0,0.8877245508982036,668.798,3.75
651,340.25,0.8804188096987509,687.412,3.85
652,320.0,0.9171875,662.937,3.75
653,339.75,0.934326710816777,703.446,3.751
654,312.25,0.9769815852682145,595.722,3.95
655,326.0,0.9006901840490797,659.812,3.766
656,306.75,0.8865118174409128,599.086,3.8
657,324.25,0.9069005397070162,629.805,3.825
658,327.25,0.8926661573720397,662.914,3.875
659,347.25,0.9181065514758819,689.552,3.788
660,332.0,0.9205572289156626,661.63,3.7
661,341.75,0.9270299926847111,679.839,3.75
662,331.5,0.9132730015082956,661.746,3.775
663,336.5,0.9101040118870728,663.931,3.8
664,332.25,0.9042513167795335,643.706,3.85
665,332.0,0.8889307228915663,634.519,3.925
666,324.25,0.886083269082498,619.862,3.875
667,311.0,0.9292604501607717,622.54,3.75
668,324.75,0.9336027713625866,633.477,3.75
669,328.75,0.902851711026616,672.89,3.85
670,313.25,0.894852354349561,638.537,3.725
671,321.0,0.9010903426791277,631.8,3.75
672,341.0,0.9219208211143695,694.28,3.85
673,337.75,0.9143227239082161,657.263,3.8
674,319.25,0.8915426781519186,661.429,3.9
675,308.0,0.9918831168831169,582.035,3.832
676,362.75,0.9026533425223984,738.225,3.875
677,322.25,0.9051590380139644,629.866,3.679
678,327.0,0.9166666666666666,666.578,3.775
679,323.5,0.8918083462132921,662.349,3.75
680,331.75,0.9235116804822909,684.542,3.725
681,333.5,0.9257871064467766,648.185,3.775
682,312.75,0.9206634692246203,624.915,3.825
683,336.25,0.9306691449814126,640.389,3.825
684,337.0,0.9345326409495549,670.686,3.816
685,332.5,0.9090225563909774,662.913,3.75
686,322.25,0.8966252909231963,660.419,3.825
687,333.75,0.8780898876404495,686.536,3.825
688,323.5,0.8699768160741885,639.529,3.8
689,323.0,0.9129256965944272,669.438,3.725
690,322.25,0.9379363847944143,629.362,3.75
691,289.25,0.9513828867761452,604.186,3.85
692,326.0,0.9033742331288344,657.011,3.675
693,312.75,0.9014788169464428,634.566,3.7
694,324.5,0.9214175654853621,633.172,3.8
695,320.5,0.9251170046801872,641.213,3.75
696,335.25,0.9006338553318419,637.503,3.775
697,315.0,0.9408730158730159,617.498,3.716
698,307.25,0.9220911310008136,588.814,3.775
699,317.0,0.8986593059936908,602.544,3.875
700,337.5,0.8996296296296297,680.276,3.767
701,318.0,0.8997641509433962,596.165,3.816
702,351.5,0.939900426742532,680.482,3.775
703,337.25,0.8960340993328392,680.792,3.725
704,340.75,0.865553925165077,656.858,3.925
705,336.75,0.8893838158871566,672.25,3.8
706,337.0,0.9061572700296736,673.577,3.825
707,340.5,0.9074889867841409,695.572,3.735
708,332.25,0.9066967644845749,663.788,3.8
709,342.5,0.9047445255474452,695.869,3.889
710,339.25,0.9309137803979366,669.41,3.615
711,300.0,0.8922916666666667,576.201,3.875
712,333.75,0.9106741573033708,668.93,3.875
713,318.75,0.9092156862745098,637.229,3.8
714,333.0,0.8969594594594594,673.403,3.837
715,318.0,0.9058569182389937,657.668,3.75
716,327.75,0.8827231121281465,656.94,3.8
717,319.0,0.9494514106583072,655.831,3.875
718,306.75,0.8885493072534637,575.181,3.85
719,340.25,0.8925422483468038,705.432,3.85
720,349.0,0.9462750716332379,707.659,3.7
721,310.0,0.8423387096774193,618.442,3.78
722,323.0,0.8618421052631579,632.264,3.716
723,341.75,0.9164228237015362,697.304,3.8
724,342.5,0.9332116788321168,670.739,3.85
725,351.0,0.9220085470085471,709.981,3.775
726,314.5,0.9475357710651828,648.708,3.757
727,339.0,0.8886430678466076,681.712,3.825
728,333.24999999999994,0.9167916979244811,659.681,3.746
729,333.25,0.9056639159789948,669.31,3.75
730,348.0,0.9006824712643678,690.837,3.825
731,322.75,0.9564291247095275,659.509,3.775
732,330.25,0.9021574564723694,639.565,3.8
733,356.0,0.9080056179775281,727.587,3.85
734,315.75,0.9079572446555819,619.794,3.812
735,336.0,0.9017857142857143,674.442,3.85
736,336.25,0.9226765799256506,680.852,3.775
737,330.25,0.897993943981832,707.944,3.679
738,344.5,0.9154571843251088,688.55,3.725
739,325.75,0.9199923254029163,624.651,3.728
740,343.75,0.9070909090909091,688.271,3.825
741,307.5,0.9071138211382114,581.452,3.774
742,342.5,0.8937956204379562,665.8,3.844
743,352.0,0.94140625,687.211,3.75
744,343.0,0.923469387755102,684.176,3.725
745,305.0,0.9036885245901639,598.493,3.805
746,341.5,0.9315519765739385,685.689,3.716
747,350.0,0.8674999999999999,675.575,3.903
748,335.5,0.9273472429210134,632.408,3.75
749,334.25,0.918661181750187,665.614,3.75
750,297.75,0.9697732997481109,584.416,3.75
751,341.5,0.914714494875549,675.767,3.85
752,347.5,0.9097122302158274,683.749,3.83
753,344.0,0.9178779069767442,686.419,3.875
754,303.25,0.9626957955482275,583.526,3.725
755,330.5,0.890695915279879,673.174,3.7
756,330.75,0.9125094482237339,641.758,3.9
757,337.25,0.8804670126019274,656.676,3.875
758,349.5,0.919170243204578,704.827,3.825
759,333.0,0.9065315315315315,685.747,3.75
760,317.0,0.8608044164037855,624.709,3.8
761,317.75,0.8920141620771046,648.733,3.7
762,326.0,0.8646472392638037,648.207,3.875
763,306.25,0.8810204081632653,646.613,3.8
764,335.75,0.904132539091586,686.121,3.675
765,319.75,0.8747068021892104,613.683,3.875
766,338.25,0.9004065040650406,674.659,3.815
767,328.75,0.8859315589353612,683.876,3.725
768,346.5,0.9303751803751804,694.217,3.875
769,327.5,0.9099236641221374,635.299,3.854
770,320.75,0.8961418550272798,649.346,3.8
771,336.25,0.9065055762081784,681.99,3.8
772,333.75,0.9308988764044944,657.137,3.797
773,349.0,0.9068767908309455,711.77,3.8
774,335.5,0.8509687034277198,638.363,3.9
775,320.25,0.9279859484777517,647.831,3.675
776,333.5,0.947151424287856,687.567,3.65
777,337.0,0.9083827893175074,677.063,3.675
778,333.5,0.9197901049475262,643.174,3.75
779,327.5,0.8736641221374046,648.374,3.8
780,329.75,0.8929112964366944,655.845,3.8
781,353.25,0.8929582448690729,706.876,3.85
782,342.5,0.9321167883211678,676.188,3.775
783,336.0,0.8813244047619048,667.898,3.75
784,323.75,0.8810810810810811,612.083,3.875
785,328.25,0.8832825590251333,645.801,3.71
786,333.25,0.8925356339084771,669.446,3.75
787,302.0,0.9014900662251656,603.37,3.793
788,323.0,0.918343653250774,632.305,3.825
789,332.25,0.8508276899924756,667.157,3.75
790,337.5,0.9225925925925926,708.225,3.775
791,327.0,0.9331039755351682,654.041,3.775
792,348.75,0.9399641577060932,688.828,3.8
793,370.5,0.9460188933873145,730.847,3.904
794,347.25,0.9314254859611231,699.097,3.8
795,361.5,0.9066390041493776,724.493,3.85
796,345.5,0.8762662807525325,671.252,3.875
797,345.0,0.8855072463768116,662.753,3.825
798,325.25,0.9206379707916987,657.681,3.725
799,348.5,0.9218077474892397,698.006,3.775
800,313.0,0.9161341853035143,608.152,3.85
801,340.5,0.8906020558002937,658.102,3.875
802,339.5,0.8902798232695139,691.204,3.85
803,339.5,0.8980117820324006,664.834,3.925
804,328.5,0.9189497716894978,660.871,3.8
805,332.5,0.8962406015037594,643.053,3.725
806,348.25,0.9138549892318737,710.624,3.875
807,321.5,0.8783048211508554,637.559,3.875
808,349.5,0.932761087267525,694.064,3.802
809,353.75,0.9203180212014135,692.176,3.829
810,304.0,0.9083059210526316,597.536,3.824
811,297.75,0.9095298068849706,595.885,3.865
812,343.5,0.9177583697234353,703.551,3.775
813,326.0,0.8811349693251533,648.342,3.7
814,344.75,0.8837926033357506,716.272,3.925
815,343.0,0.9081632653061225,687.781,3.825
816,343.5,0.9006550218340611,688.529,3.875
817,367.5,0.9217687074829932,755.132,3.9
818,357.75,0.933088749126485,715.098,3.75
819,341.5,0.8960468521229868,679.657,3.8
820,342.5,0.9151459854014599,677.128,3.8
821,310.75,0.9483105390185036,612.952,3.775
822,351.25,0.8873665480427047,700.709,3.75
823,333.75,0.9294007490636704,652.174,3.698
824,355.0,0.8991197183098592,688.229,3.767
825,332.0,0.9190512048192772,656.194,3.85
826,342.5,0.9624087591240876,684.484,3.809
827,313.75,0.9193227091633466,636.132,3.85
828,320.0,0.9357421875,633.613,3.8
829,310.25,0.9486301369863014,578.998,3.775
830,354.25,0.9258997882851094,689.51,3.825
831,313.0,0.9021565495207667,640.041,3.725
832,337.0,0.9291543026706232,677.547,3.775
833,332.5,0.91203007518797,664.206,3.873
834,322.75,0.9227343144848954,669.918,3.8
835,311.75,0.9133921411387329,604.543,3.775
836,347.0,0.8942723342939481,684.838,3.775
837,330.75,0.9159108087679516,665.099,3.8
838,354.5,0.903737658674189,702.588,3.825
839,317.75,0.9179779701022817,664.322,3.725
840,345.75,0.9304049168474331,681.871,3.875
841,332.75,0.9081517655897822,686.164,3.725
842,355.75,0.929901616303584,718.325,3.752
843,354.25,0.9377205363443896,716.573,3.725
844,296.25,0.9014767932489451,593.222,3.675
845,342.5,0.9288321167883211,680.238,3.8
846,330.5,0.9387291981845688,660.771,3.8
847,342.25,0.9121621621621622,689.43,3.69
848,325.5,0.9107142857142857,633.017,3.719
849,338.75,0.8658671586715867,668.542,3.8
850,354.75,0.9082100070472163,722.764,3.9
851,291.25,0.9697424892703863,536.827,3.675
852,342.5,0.9175182481751825,700.018,3.775
853,337.0,0.8957715133531157,653.937,3.885
854,361.25,0.9036332179930796,757.414,3.775
855,334.0,0.8899700598802395,666.664,3.827
856,322.25,0.9160201706749418,624.015,3.825
857,330.5,0.9062027231467473,672.334,3.725
858,335.25,0.9039895600298284,663.422,3.75
859,313.5,0.8771929824561404,627.616,3.775
860,342.75,0.900255288110868,678.606,3.85
861,326.5,0.9019908116385911,646.652,3.725
862,361.0,0.9023545706371191,718.908,3.875
863,332.25,0.9287057938299473,692.051,3.725
864,342.25,0.9231190650109569,698.179,3.8
865,338.5,0.9431314623338257,673.338,3.725
866,349.25,0.9291338582677166,696.321,3.65
867,305.5,0.9189852700490998,613.179,3.675
868,336.5,0.9283060921248143,673.676,3.672
869,318.75,0.8692156862745097,621.645,3.925
870,329.25,0.9162870159453302,660.629,3.875
871,320.75,0.9458300857365549,624.661,3.85
872,331.5,0.8717948717948718,663.528,3.825
873,336.75,0.9248329621380846,651.233,3.847
874,361.0,0.9058171745152355,736.994,3.923
875,324.0,0.9529320987654321,645.969,3.7
876,322.25,0.8725756400310318,652.819,3.75
877,295.75,0.9334319526627219,557.143,3.75
878,340.5,0.8766519823788547,702.979,3.843
879,327.25,0.8894194041252865,634.294,3.85
880,308.25,0.9422141119221411,587.081,3.775
881,317.0,0.9290220820189274,622.226,3.875
882,313.75,0.9249003984063745,659.363,3.744
883,337.0,0.896513353115727,687.614,3.875
884,346.25,0.9200361010830325,698.174,3.775
885,317.75,0.9427616050354052,660.298,3.65
886,321.0,0.9116043613707165,624.188,3.725
887,336.5,0.9611812778603269,673.367,3.758
888,319.5,0.9491392801251957,654.641,3.705
889,339.0,0.9314159292035398,682.936,3.75
890,343.75,0.9652727272727273,699.374,3.795
891,318.5,0.8771585557299844,637.755,3.9
892,337.0,0.911906528189911,665.262,3.75
893,339.75,0.9137233259749816,687.509,3.825
894,347.25,0.9127069834413247,699.173,3.625
895,361.75,0.9172425708362129,736.182,3.767
896,341.25,0.9276556776556777,667.048,3.925
897,341.25,0.9137362637362637,646.61,3.825
898,305.5,0.8938216039279869,609.812,3.775
899,345.0,0.9355072463768116,718.573,3.83
900,338.5,0.8929098966026587,673.336,3.882
901,312.0,0.889823717948718,619.503,3.75
902,325.5,0.8894009216589862,653.024,3.925
903,352.0,0.9298650568181819,704.413,3.75
904,317.5,0.8952755905511811,644.281,3.75
905,314.75,0.9410246227164416,607.036,3.731
906,318.25,0.937745483110762,612.24,3.875
907,332.0,0.9280873493975903,684.751,3.845
908,352.75,0.9034372785258682,680.809,3.755
909,316.75,0.9106156274664562,618.525,3.65
910,345.75,0.8928054953000724,680.575,3.8
911,337.5,0.8927777777777778,673.885,3.912
912,307.25,0.9648087876322213,613.905,3.8
913,321.75,0.9506604506604507,618.541,3.8
914,349.5,0.9170243204577968,693.585,3.825
915,350.75,0.9103706343549537,710.189,3.875
916,333.25,0.910165041260315,678.364,3.85
917,338.75,0.916420664206642,667.169,3.75
918,337.25,0.8908450704225352,651.894,3.775
919,347.0,0.9176873198847262,718.947,3.782
920,326.75,0.9160290742157613,687.946,3.775
921,300.25,0.9373438800999168,610.852,3.825
922,340.0,0.9033088235294118,675.882,3.85
923,358.0,0.9050279329608939,724.337,3.8
924,351.5,0.9196301564722618,723.579,3.725
925,343.5,0.9137554585152838,691.499,3.756
926,339.5,0.9193667157584683,668.111,3.725
927,342.0,0.9097222222222222,686.417,3.8
928,350.0,0.9380357142857143,694.664,3.75
929,328.25,0.8867098248286367,681.959,3.725
930,339.0,0.9457964601769911,683.466,3.762
931,348.25,0.9212132089016511,686.47,3.825
932,336.5,0.9026745913818722,691.515,3.675
933,307.75,0.9524776604386678,586.782,3.8
934,333.25,0.9124156039009752,663.853,3.875
935,367.0,0.9540190735694822,751.715,3.875
936,350.5,0.865549215406562,697.754,3.925
937,335.0,0.9328358208955224,678.792,3.775
938,333.5,0.8853073463268366,655.414,3.775
939,345.5,0.9290882778581766,680.98,3.825
940,328.25,0.9236481340441737,669.761,3.7
941,320.25,0.9642857142857143,619.647,3.775
942,313.25,0.9586991221069433,625.942,3.725
943,356.5,0.9484572230014026,717.467,3.8
944,339.75,0.8990066225165563,655.766,3.689
945,334.75,0.8838685586258401,666.01,3.85
946,307.0,0.9356677524429967,592.373,3.825
947,343.75,0.9114545454545454,702.91,3.867
948,330.25,0.9313020439061317,663.625,3.75
949,352.0,0.9055397727272727,716.899,3.825
950,328.5,0.895738203957382,666.351,3.75
951,315.5,0.8787638668779715,642.753,3.595
952,370.25,0.8944969615124916,733.487,3.75
953,331.75,0.957611152976639,651.026,3.768
954,326.25,0.8754789272030652,657.622,3.859
955,334.25,0.8906133133881825,679.956,3.775
956,323.75,0.9100386100386101,678.995,3.625
957,329.75,0.8868460955269143,623.182,3.85
958,330.0,0.8982954545454546,687.918,3.8
959,345.5,0.9182344428364689,703.989,3.775
960,346.0,0.9064306358381503,680.863,3.875
961,350.25,0.9236259814418273,681.464,3.8
962,357.5,0.926923076923077,709.911,3.899
963,334.0,0.9202844311377245,663.586,3.725
964,329.75,0.895185746777862,650.306,3.75
965,323.0,0.9094427244582043,644.969,3.85
966,313.5,0.9505582137161085,636.565,3.768
967,347.0,0.944164265129683,694.469,3.825
968,340.0,0.9128676470588235,664.249,3.775
969,338.5,0.9745199409158051,677.544,3.807
970,319.5,0.8286384976525821,615.99,3.825
971,346.75,0.9259192501802451,700.707,3.725
972,340.0,0.944485294117647,669.385,3.832
973,327.75,0.894927536231884,662.121,3.9
974,357.0,0.9325980392156863,713.986,3.841
975,351.0,0.9362535612535613,678.37,3.75
976,333.0,0.9290540540540541,665.206,3.75
977,354.75,0.8768498942917548,717.616,3.85
978,327.5,0.9101145038167939,649.559,3.775
979,329.25,0.8802201974183751,638.594,3.775
980,315.0,0.9099206349206349,647.48,3.775
981,338.5,0.8918020679468243,683.282,3.7
982,331.5,0.9391025641025641,696.079,3.675
983,329.25,0.9356492027334852,642.663,3.725
984,343.25,0.9062272396212673,681.521,3.9
985,338.0,0.9064349112426036,683.36,3.8
986,382.25,0.906965336821452,767.02,3.725
987,358.75,0.9329268292682926,750.151,3.825
988,346.5,0.9047619047619048,656.15,3.85
989,335.25,0.912938105891126,651.525,3.825
990,334.75,0.9591112770724421,676.002,3.771
991,339.0,0.9303097345132744,658.582,3.725
992,335.5,0.9344262295081968,653.606,3.7
993,326.75,0.9152639632746749,649.283,3.7
994,309.0,0.9522653721682848,622.613,3.725
995,351.0,0.9152421652421653,703.038,3.775
996,348.5,0.9311334289813487,683.491,3.775
997,359.75,0.911917998610146,711.725,3.899
998,332.75,0.912847483095417,660.519,3.792
999,327.25,0.9207410236822001,692.328,3.7
1000,330.5,0.9024205748865356,683.572,3.7
1001,331.0,0.9308912386706949,629.824,3.8
1002,322.25,0.8830488750969744,664.981,3.775
1003,347.5,0.910431654676259,690.239,3.707
1004,342.5,0.9521897810218978,666.895,3.751
1005,323.0,0.9587848297213623,662.903,3.525
1006,340.5,0.9555800293685757,697.826,3.725
1007,349.5,0.9338340486409156,683.928,3.772
1008,343.5,0.8999272197962154,674.497,3.8
1009,354.0,0.9134887005649718,721.568,3.8
1010,353.25,0.9400212314225053,737.479,3.766
1011,360.5,0.9330790568654647,718.472,3.8
1012,315.0,0.9103174603174603,602.271,3.8
1013,339.75,0.8923841059602649,698.665,3.725
1014,334.25,0.8885564697083022,659.048,3.675
1015,344.25,0.9181190994916485,703.888,3.825
1016,335.0,0.8854477611940299,670.058,3.8
1017,345.5,0.9413892908827786,715.526,3.8
1018,336.0,0.9129464285714286,677.028,3.75
1019,324.25,0.9321511179645335,617.298,3.822
1020,312.25,0.960968775020016,678.584,3.775
1021,350.0,0.9303571428571429,698.366,3.827
1022,345.75,0.9260665220535069,703.448,3.845
1023,339.75,0.9229212656364975,711.665,3.775
1024,325.0,0.8953846153846154,645.292,3.75
1025,354.0,0.9392655367231638,701.992,3.825
1026,340.75,0.9451577402787967,687.023,3.8
1027,352.25,0.9103974449964514,715.322,3.8
1028,314.25,0.950079554494829,646.347,3.629
1029,335.25,0.8969052945563013,694.059,3.75
1030,329.75,0.9018195602729341,667.191,3.775
1031,337.75,0.9602146558105107,706.61,3.696
1032,326.25,0.9005747126436782,636.216,3.825
1033,327.25,0.9283804430863254,674.332,3.775
1034,315.75,0.8929136975455265,683.605,3.725
1035,326.5,0.889739663093415,676.806,3.8
1036,340.25,0.9458119030124909,688.853,3.725
1037,342.75,0.8987964989059081,668.469,3.875
1038,326.25,0.8544061302681992,676.268,3.825
1039,358.5,0.9365411436541143,724.597,3.875
1040,331.0,0.9188066465256798,655.195,3.7
1041,327.5,0.9076335877862596,672.78,3.725
1042,353.0,0.9479461756373938,719.775,3.8
1043,346.5,0.9310966810966811,685.507,3.975
1044,335.75,0.9383842144452718,676.641,3.85
1045,349.5,0.9510014306151645,711.989,3.815
1046,353.5,0.9207920792079208,714.677,3.8
1047,355.25,0.9607670654468684,725.083,3.675
1048,319.0,0.8655956112852665,640.911,3.773
1049,314.25,0.9099045346062052,632.443,3.75
1050,327.0,0.9292813455657493,611.965,3.65
1051,358.75,0.9367595818815331,687.572,3.756
1052,354.5,0.9055007052186178,718.168,3.825
1053,329.75,0.9478771796815769,684.407,3.8
1054,349.75,0.9515725518227305,719.181,3.825
1055,331.0,0.9516616314199395,682.771,3.675
1056,335.0,0.8837686567164179,688.67,3.775
1057,329.75,0.9601971190295678,661.65,3.775
1058,340.25,0.9564658339456282,690.766,3.6
1059,329.0,0.9183130699088146,666.221,3.725
1060,324.5,0.9464560862865947,639.796,3.825
1061,344.75,0.9124365482233503,725.713,3.775
1062,351.0,0.9733499525166192,691.188,3.8
1063,320.5,0.8865054602184087,660.44,3.838
1064,324.5,0.9516563944530047,671.183,3.741
1065,326.75,0.927123182861515,644.562,3.875
1066,359.5,0.9269819193324061,727.551,3.7
1067,329.5,0.9007966616084977,687.451,3.625
1068,338.75,0.9437269372693727,684.323,3.675
1069,342.25,0.9194667640613586,703.039,3.75
1070,344.75,0.9055474981870921,674.601,3.875
1071,349.25,0.8849319971367215,713.801,3.9
1072,363.75,0.8950171821305842,726.012,3.825
1073,347.0,0.9528097982708934,691.53,3.736
1074,348.5,0.918400286944046,691.028,3.775
1075,318.0,0.9642295597484277,618.82,3.8
1076,323.0,0.9280185758513932,632.692,3.775
1077,323.75,0.9106177606177606,631.859,3.825
1078,319.0,0.929858934169279,643.85,3.8
1079,345.0,0.9173913043478261,724.692,3.75
1080,281.75,0.8981810115350488,612.701,3.875
1081,322.75,0.9661115414407436,614.174,3.675
1082,321.75,0.9197746697746698,652.991,3.7
1083,347.75,0.8984543493889289,702.847,3.9
1084,329.25,0.9197038724373576,663.124,3.7
1085,336.5,0.9260772659732541,689.999,3.675
1086,345.25,0.9342867487328024,693.594,3.75
1087,329.25,0.9728549734244495,643.813,3.65
1088,318.75,0.9652941176470589,648.834,3.675
1089,297.75,0.8910579345088161,594.746,3.775
1090,347.75,0.9315240833932423,715.343,3.775
1091,335.5,0.9053651266766021,681.211,3.7
1092,356.0,0.9216994382022472,674.6,3.9
1093,300.25,0.9714820982514571,650.762,3.8
1094,323.5,0.9586553323029366,633.466,3.792
1095,352.25,0.9213981547196594,723.651,3.775
1096,352.0,0.9318181818181819,683.108,3.775
1097,312.25,0.8660928742994396,630.538,3.772
1098,321.5,0.9109642301710731,650.625,3.8
1099,314.75,0.9251389992057188,613.93,3.8
1100,331.25,0.9326415094339623,647.246,3.775
1101,317.0,0.9231072555205048,621.675,3.775
1102,327.0,0.9489678899082569,624.924,3.673
1103,332.5,0.9932330827067669,681.893,3.794
1104,342.0,0.9192251461988304,684.444,3.725
1105,327.0,0.9537461773700305,665.32,3.757
1106,334.25,0.9216529543754675,656.763,3.825
1107,339.75,0.9328550404709345,671.067,3.85
1108,317.5,0.9779527559055118,669.775,3.725
1109,343.5,0.9344978165938864,689.096,3.75
1110,328.0,0.9032012195121951,643.137,3.775
1111,338.75,0.9252767527675276,669.217,3.8
1112,351.25,0.9446619217081851,704.221,3.692
1113,312.75,0.8886890487609912,629.915,3.85
1114,351.75,0.9561122956645345,736.321,3.675
1115,352.25,0.9118168914123492,690.383,3.83
1116,331.25,0.9371698113207547,685.259,3.825
1117,302.0,0.9184602649006622,612.1,3.725
1118,327.75,0.9139969488939741,646.243,3.85
1119,356.0,0.9304775280898876,732.445,3.775
1120,329.5,0.9320940819423369,649.455,3.85
1121,332.0,0.9597138554216867,644.99,3.775
1122,322.0,0.9351708074534162,663.863,3.875
1123,342.75,0.9341721371261853,657.543,3.8
1124,329.5,0.9430955993930197,664.52,3.875
1125,343.75,0.9289090909090909,699.35,3.725
1126,363.75,0.9716494845360825,723.195,3.75
1127,365.25,0.9330937713894593,758.882,3.875
1128,331.0,0.9218277945619335,721.404,3.675
1129,324.0,0.9745370370370371,629.712,3.7
1130,349.5,0.949928469241774,703.313,3.75
1131,330.5,0.9398638426626323,685.446,3.8
1132,335.0,0.9414179104477612,658.453,3.85
1133,315.25,0.9185170499603489,635.174,3.772
1134,321.75,0.9642579642579643,664.614,3.769
1135,339.5,0.8987481590574374,678.987,3.85
1136,339.75,0.9339587932303164,704.718,3.65
1137,314.5,0.9125596184419714,666.178,3.85
1138,325.0,0.9746153846153847,626.872,3.825
1139,348.0,0.9227729885057472,693.419,3.88
1140,302.5,0.9105371900826447,594.061,3.75
1141,338.0,0.9748520710059172,642.104,3.825
1142,335.25,0.8734153616703952,665.349,3.863
1143,344.5,0.8853410740203194,689.703,3.825
1144,338.75,0.9374538745387454,649.639,3.788
1145,347.75,0.9725017972681524,683.41,3.886
1146,327.5,0.9362595419847328,667.785,3.725
1147,322.0,0.9002329192546584,667.431,3.8
1148,341.75,0.9376371616678859,682.358,3.85
1149,336.0,0.9129464285714286,724.186,3.65
1150,348.25,0.882089016511127,722.685,3.8
1151,368.25,0.920061099796334,755.41,3.829
1152,317.0,0.9029968454258676,625.426,3.75
1153,346.0,0.9145592485549133,707.734,3.775
1154,341.75,0.9584857351865399,721.347,3.725
1155,349.0,0.9244269340974212,698.538,3.825
1156,341.25,0.926923076923077,721.568,3.8
1157,324.0,0.9440586419753086,633.309,3.705
1158,349.25,0.898353614889048,687.052,3.775
1159,304.0,0.9226973684210527,615.483,3.6
1160,332.75,0.8938767843726522,654.471,3.891
1161,334.75,0.9441747572815534,677.466,3.9
1162,339.0,0.8956489675516224,663.659,3.782
1163,360.75,0.88998613998614,716.432,3.775
1164,350.75,0.9388809693513899,730.499,3.75
1165,347.0,0.9153458213256485,698.959,3.8
1166,366.75,0.9105316973415133,742.218,3.836
1167,336.75,0.9459910913140311,695.752,3.725
1168,364.75,0.9436257710760795,724.934,3.7
1169,324.0,0.9166666666666666,678.146,3.775
1170,340.25,0.9145848640705364,684.702,3.8
1171,341.75,0.945683979517191,674.297,3.725
1172,325.5,0.9137864823348695,680.103,3.895
1173,358.5,0.9414225941422594,742.046,3.725
1174,339.75,0.9151949963208241,650.592,3.8
1175,379.25,0.9457811470006592,757.089,3.875
1176,324.0,0.9646990740740741,632.752,3.8
1177,346.0,0.9309971098265896,652.481,3.817
1178,314.0,0.9864649681528662,624.942,3.75
1179,336.75,0.9148106904231625,680.796,3.785
1180,348.25,0.947056712132089,710.06,3.8
1181,341.5,0.9202049780380673,701.094,3.762
1182,314.75,0.9704130262112788,622.22,3.675
1183,316.5,0.8799368088467614,626.742,3.725
1184,309.0,0.9207119741100324,643.857,3.675
1185,329.5,0.9355083459787557,673.001,3.8
1186,336.25,0.9685873605947956,651.541,3.85
1187,350.5,0.9432952924393723,720.274,3.825
1188,314.5,0.9451510333863276,604.634,3.725
1189,338.0,0.9474852071005917,674.691,3.725
1190,345.5,0.9334298118668596,693.676,3.825
1191,331.0,0.9210725075528701,688.992,3.8
1192,325.5,0.9374039938556068,646.637,3.75
1193,372.5,0.9580536912751678,736.801,3.825
1194,351.25,0.9297153024911032,683.12,3.825
1195,333.25,0.9202925731432858,680.806,3.7
1196,309.0,0.9239482200647249,617.768,3.75
1197,343.0,0.9551749271137027,667.197,3.725
1198,321.75,0.9322066822066822,645.102,3.85
1199,353.0,0.9341359773371105,683.336,3.764
1200,331.75,0.9056141672946496,633.185,3.745
1201,308.0,0.9500811688311688,601.615,3.725
1202,328.25,0.9266945925361767,651.085,3.775
1203,356.5,0.8884992987377279,708.811,3.775
1204,345.0,0.9307971014492754,665.282,3.75
1205,347.5,0.9415467625899281,702.603,3.825
1206,351.25,0.9062277580071174,713.617,3.828
1207,336.75,0.9088715664439495,660.352,3.8
1208,334.75,0.8941374159820762,669.751,3.9
1209,343.0,0.9278425655976676,653.149,3.837
1210,341.0,0.9461143695014663,670.125,3.649
1211,303.0,0.9653465346534653,615.566,3.8
1212,337.75,0.9235751295336787,686.133,3.875
